date,rainfall_mm,ferry_cancel_count,event_local_flag,holiday,temperature_c,wind_speed_mps,snowfall_cm,typhoon_alert_flag,mobility_inflow_index,tourist_inflow_count,lodging_occupancy_ratio,rail_ridership,temple_shrine_visits,onsen_visitors_count,y
2025-06-23,21.9,0.252,0.0,weekday,6.8,4.5,1.6,0,0.561,0.0,0.0,0.639,0.0,0.012,0.382
2025-06-24,23.1,0.225,0.0,weekday,5.4,5.2,0.0,0,0.415,0.0,0.049,0.656,0.0,0.023,0.356
2025-06-25,21.3,0.279,0.0,weekday,6.3,6.0,0.0,0,0.402,0.008,0.0,0.618,0.057,0.059,0.254
2025-06-26,,0.106,0.0,weekday,6.0,3.2,1.0,0,0.506,0.0,0.043,0.562,,0.151,0.35
2025-06-27,19.2,0.166,0.0,weekday,6.8,2.7,1.2,0,0.443,0.032,0.057,0.587,,0.086,0.347
2025-06-28,20.1,0.254,0.0,holiday,8.1,5.8,0.3,0,0.723,0.342,0.498,0.183,0.539,0.501,0.395
2025-06-29,21.4,0.229,0.0,holiday,7.1,4.4,1.6,0,0.589,0.31,0.606,0.059,0.508,0.474,0.266
2025-06-30,19.6,0.17,0.0,weekday,8.2,3.5,0.6,0,0.408,0.025,0.074,,0.061,0.078,0.302
2025-07-01,19.8,0.183,0.0,weekday,7.7,5.2,1.5,0,0.565,0.0,0.0,0.629,0.051,0.118,0.363
2025-07-02,19.1,0.182,0.0,weekday,7.3,4.2,1.8,0,0.392,0.0,0.0,0.644,0.0,0.118,0.337
2025-07-03,22.5,0.263,0.0,weekday,7.2,6.0,2.2,0,0.338,0.0,0.0,0.614,0.04,0.112,0.305
2025-07-04,27.1,0.221,0.0,weekday,7.4,5.2,0.9,0,0.504,,0.0,0.646,0.096,0.171,0.313
2025-07-05,21.8,0.14,0.0,holiday,7.6,2.6,1.2,0,0.825,0.206,0.494,0.045,0.544,0.368,0.37
2025-07-06,24.7,0.234,1.0,holiday,9.1,4.1,0.3,0,0.728,0.65,0.826,0.053,0.587,0.419,0.301
2025-07-07,20.5,0.145,0.0,weekday,9.1,3.7,0.0,0,0.467,0.0,0.0,0.672,0.019,0.095,0.389
2025-07-08,22.7,0.193,1.0,weekday,8.9,3.7,0.0,0,0.396,0.162,0.316,0.663,0.166,0.093,0.384
2025-07-09,21.3,0.253,0.0,weekday,9.0,3.9,1.3,0,0.329,0.0,0.056,0.644,0.084,0.087,0.33
2025-07-10,24.1,0.27,0.0,weekday,9.3,5.7,0.0,0,0.322,0.0,0.039,0.612,0.094,0.176,0.316
2025-07-11,19.3,0.182,0.0,weekday,9.4,4.4,0.0,0,0.415,0.0,0.0,0.687,,0.053,0.407
2025-07-12,19.8,0.164,0.0,holiday,9.3,4.7,0.3,0,0.687,0.309,0.508,0.146,0.505,0.391,0.438
2025-07-13,20.2,0.074,0.0,holiday,9.7,0.8,0.4,0,0.691,0.26,0.556,0.081,0.509,0.473,0.288
2025-07-14,20.3,0.166,0.0,weekday,10.3,3.7,0.0,0,0.436,,0.003,0.598,0.058,0.174,0.343
2025-07-15,19.5,0.145,0.0,weekday,11.5,3.6,0.0,0,0.412,0.0,0.0,0.692,0.056,,0.324
2025-07-16,23.0,0.172,0.0,weekday,11.3,3.4,0.0,0,0.442,0.0,0.0,0.521,0.05,0.024,0.271
2025-07-17,20.1,0.205,0.0,weekday,11.3,2.8,0.0,0,0.332,0.022,0.0,0.653,0.0,0.048,0.327
2025-07-18,18.4,0.185,0.0,weekday,11.3,3.7,0.0,0,0.414,0.0,0.087,0.605,0.038,0.04,0.338
2025-07-19,6.5,0.218,1.0,holiday,11.1,6.6,0.4,0,0.66,,,0.075,0.757,0.417,0.378
2025-07-20,1.3,0.165,0.0,holiday,11.2,4.4,0.6,0,0.651,,0.619,0.092,,0.291,0.296
2025-07-21,6.7,0.151,0.0,weekday,11.2,3.3,0.0,0,0.322,0.0,0.0,0.65,0.0,0.074,0.36
2025-07-22,7.2,0.133,0.0,weekday,12.1,4.3,0.0,0,0.405,0.0,0.015,0.701,0.0,0.0,0.404
2025-07-23,1.5,0.055,1.0,weekday,12.6,2.7,0.1,0,0.417,0.216,0.25,0.719,0.3,0.115,0.491
2025-07-24,4.3,0.098,0.0,weekday,12.2,3.8,0.0,0,0.435,0.0,0.066,0.603,0.0,0.0,0.364
2025-07-25,1.6,0.134,0.0,weekday,13.5,4.8,0.0,0,0.447,0.163,0.038,0.644,0.008,0.174,0.392
2025-07-26,1.3,0.21,0.0,holiday,12.0,4.5,0.0,0,0.594,0.254,0.46,0.097,0.558,0.431,0.312
2025-07-27,,0.116,0.0,holiday,12.2,3.6,1.3,0,0.782,0.417,0.604,0.102,0.48,0.306,0.398
2025-07-28,3.8,0.113,1.0,weekday,13.0,3.9,0.0,0,0.419,0.358,0.233,0.677,0.238,0.168,0.44
2025-07-29,5.5,0.07,0.0,weekday,13.6,1.3,0.0,0,0.321,0.0,0.0,0.607,0.058,0.04,0.401
2025-07-30,7.2,0.153,0.0,weekday,14.3,3.5,0.0,0,0.338,0.0,0.05,0.623,0.0,0.017,0.38
2025-07-31,6.6,0.114,0.0,weekday,12.9,4.8,1.7,0,0.533,0.053,0.0,0.68,0.044,0.009,0.401
2025-08-01,16.6,0.24,0.0,holiday,14.2,6.7,0.0,0,,0.254,0.309,0.0,0.358,0.174,0.241
2025-08-02,13.4,0.262,0.0,holiday,16.4,8.2,2.2,0,0.649,0.396,0.645,0.098,0.522,0.299,0.338
2025-08-03,10.5,0.181,1.0,holiday,15.5,5.2,0.0,0,0.692,,0.825,0.089,0.755,0.387,0.339
2025-08-04,9.8,0.25,0.0,holiday,15.9,7.2,0.0,0,0.594,0.147,0.317,0.1,0.384,0.144,0.303
2025-08-05,10.7,0.356,0.0,holiday,14.8,8.4,1.2,0,0.471,0.285,0.325,0.059,0.415,0.297,0.277
2025-08-06,11.4,0.26,1.0,holiday,13.6,7.7,1.3,0,0.679,0.412,0.624,,0.444,0.142,0.352
2025-08-07,11.3,0.242,0.0,holiday,16.3,6.9,0.0,0,0.559,0.324,0.264,0.029,0.304,0.266,0.268
2025-08-08,9.8,0.214,0.0,holiday,15.3,7.0,0.0,0,0.646,0.28,0.306,0.082,0.285,0.265,0.376
2025-08-09,10.1,0.549,0.0,holiday,15.2,5.2,1.8,1,0.668,0.421,0.499,0.018,0.534,0.346,0.322
2025-08-10,11.6,0.316,1.0,holiday,16.5,8.9,0.1,0,0.57,0.723,0.9,0.023,0.735,0.464,0.375
2025-08-11,15.1,0.268,0.0,holiday,16.1,6.6,0.0,0,0.548,,0.247,0.002,0.27,0.171,0.25
2025-08-12,8.6,0.309,0.0,holiday,15.4,9.2,0.0,0,0.512,0.157,0.276,0.123,0.31,0.26,0.317
2025-08-13,10.2,0.185,0.0,holiday,17.0,5.4,0.0,0,0.572,0.308,0.342,,0.277,0.242,0.322
2025-08-14,17.9,0.294,0.0,holiday,17.5,8.5,0.0,0,0.599,0.0,0.166,0.134,0.362,0.271,0.355
2025-08-15,11.9,0.295,0.0,holiday,17.1,8.1,1.3,0,0.435,0.15,0.3,,0.316,0.123,0.246
2025-08-16,10.2,0.148,0.0,holiday,18.0,4.5,1.1,0,0.77,0.409,0.609,0.16,0.507,0.383,0.402
2025-08-17,12.7,0.225,0.0,holiday,18.2,5.7,0.0,0,0.691,0.377,0.702,0.076,0.47,0.437,0.351
2025-08-18,14.2,0.338,0.0,holiday,16.6,8.1,0.0,0,0.566,0.233,0.231,0.016,0.337,0.24,0.303
2025-08-19,8.7,0.113,0.0,holiday,16.8,4.0,2.2,0,0.559,0.381,0.28,0.158,0.368,0.201,0.324
2025-08-20,9.5,0.292,0.0,holiday,18.5,7.9,0.0,0,0.548,,0.267,0.004,0.286,0.107,0.213
2025-08-21,8.7,0.244,0.0,holiday,19.0,6.6,0.1,0,0.434,0.11,0.333,0.061,0.427,0.183,0.19
2025-08-22,8.9,0.226,0.0,holiday,18.9,6.8,0.0,0,0.603,,0.271,0.087,0.284,0.146,0.29
2025-08-23,9.5,0.225,0.0,holiday,18.2,6.9,0.0,0,0.552,0.444,,0.073,0.552,0.374,0.303
2025-08-24,8.7,0.261,0.0,holiday,17.9,7.7,0.0,0,0.736,0.338,0.625,0.176,0.53,0.253,0.389
2025-08-25,16.2,,0.0,holiday,19.4,6.0,3.1,0,0.58,0.212,0.237,0.046,0.413,0.192,0.242
2025-08-26,11.1,0.205,0.0,holiday,19.5,6.9,0.0,0,0.601,0.138,0.338,0.0,0.347,0.109,0.285
2025-08-27,9.6,0.2,1.0,holiday,19.9,6.2,0.0,0,0.486,0.418,0.618,0.092,0.5,0.125,0.378
2025-08-28,11.4,0.282,0.0,holiday,19.5,8.1,0.9,0,0.626,0.329,0.331,0.036,0.367,,0.278
2025-08-29,12.8,0.294,0.0,holiday,22.0,7.6,0.9,0,0.467,0.229,,0.038,0.389,0.2,0.26
2025-08-30,10.8,0.377,0.0,holiday,19.8,9.3,0.4,0,0.793,0.462,0.644,0.161,0.518,0.325,0.466
2025-08-31,11.8,0.255,0.0,holiday,21.4,7.2,0.8,0,0.897,0.301,0.496,0.092,0.575,0.361,0.372
2025-09-01,11.0,0.241,0.0,weekday,19.8,6.6,0.0,0,0.483,0.128,0.055,0.682,0.122,0.0,0.395
2025-09-02,13.5,0.256,0.0,weekday,22.3,5.3,1.8,0,0.384,0.058,0.0,0.608,0.084,0.0,0.357
2025-09-03,10.8,0.219,0.0,weekday,21.6,6.5,2.7,0,0.422,0.055,0.0,0.651,0.09,0.051,0.37
2025-09-04,11.0,0.22,0.0,weekday,20.5,5.6,0.0,0,0.439,0.033,0.0,0.624,0.034,0.005,0.407
2025-09-05,13.8,,0.0,weekday,21.7,8.3,0.0,0,0.405,0.0,0.0,0.633,0.104,0.103,0.346
2025-09-06,9.4,0.218,0.0,holiday,22.1,5.3,0.0,0,0.527,0.488,0.54,0.014,0.49,0.307,0.242
2025-09-07,13.0,0.226,0.0,holiday,21.8,5.5,1.9,0,0.779,0.327,0.588,0.086,0.58,0.383,0.359
2025-09-08,9.0,0.29,0.0,weekday,22.2,8.6,0.0,0,0.336,0.076,0.025,0.659,0.123,0.003,0.358
2025-09-09,10.6,0.383,0.0,weekday,22.5,10.6,0.9,0,0.582,0.1,,0.74,0.018,0.022,0.463
2025-09-10,10.4,0.244,0.0,weekday,22.7,6.6,0.9,0,0.385,0.13,0.012,0.641,0.0,0.06,0.349
2025-09-11,10.9,0.639,0.0,weekday,22.5,8.4,0.0,1,0.409,0.128,0.047,0.687,0.153,0.0,0.389
