date,snowfall_cm,wind_speed_mps,temperature_c,holiday,rainfall_mm,event_local_flag,typhoon_alert_flag,mobility_inflow_index,tourist_inflow_count,lodging_occupancy_ratio,rail_ridership,temple_shrine_visits,onsen_visitors_count,beach_crowd_index,y
2025-07-14,1.9,6.1,10.6,weekday,22.3,0.0,0,0.35,0.0,0.0,0.633,0.016,0.14,0.0,0
2025-07-15,0.0,3.9,11.4,weekday,23.7,0.0,0,0.288,0.0,0.039,0.658,0.092,0.05,0.0,0
2025-07-16,0.0,6.2,10.3,weekday,18.8,0.0,1,0.371,0.035,0.0,0.621,,0.076,0.0,0
2025-07-17,0.0,6.9,10.8,weekday,20.7,0.0,0,0.284,0.0,0.044,0.603,0.036,0.095,0.0,1
2025-07-18,1.9,3.1,9.4,weekday,21.7,0.0,0,0.283,,0.029,0.66,0.035,0.125,0.0,0
2025-07-19,0.0,5.0,10.4,holiday,1.8,0.0,0,0.602,0.539,0.675,0.127,0.575,0.407,0.164,0
2025-07-20,0.0,7.6,12.4,holiday,3.5,0.0,0,0.768,0.388,0.609,0.116,0.535,0.403,0.061,0
2025-07-21,1.0,5.2,12.1,weekday,3.5,0.0,0,0.366,0.0,0.022,0.596,0.058,0.064,0.0,0
2025-07-22,0.0,4.3,12.8,weekday,3.6,0.0,0,0.434,0.12,0.027,0.659,0.144,0.141,0.0,0
2025-07-23,3.1,6.0,12.7,weekday,2.7,0.0,0,0.399,0.0,0.0,0.681,0.05,0.002,0.0,1
2025-07-24,1.6,6.5,12.1,weekday,2.9,0.0,0,0.568,0.0,0.002,0.741,0.054,0.105,0.032,0
2025-07-25,0.8,6.2,13.2,weekday,5.9,0.0,0,0.307,,0.0,0.655,0.071,0.058,0.0,0
2025-07-26,3.4,4.6,11.4,holiday,7.2,0.0,0,0.635,0.342,0.516,0.086,0.609,0.344,0.184,0
2025-07-27,0.0,7.0,14.0,holiday,4.9,0.0,0,0.796,0.368,0.525,0.124,0.683,0.375,0.0,0
2025-07-28,1.5,6.4,12.3,weekday,5.2,0.0,0,0.246,0.17,0.08,0.652,0.0,0.067,0.0,0
2025-07-29,2.1,4.9,12.1,weekday,0.6,0.0,0,0.382,0.002,0.026,0.644,0.092,0.076,0.0,1
2025-07-30,0.0,5.0,14.8,weekday,4.2,0.0,0,0.623,0.087,0.048,0.625,0.0,0.021,0.0,0
2025-07-31,0.0,5.4,15.6,weekday,2.9,0.0,0,0.631,0.0,0.016,0.643,0.0,0.025,0.0,1
2025-08-01,0.0,7.9,14.1,holiday,12.4,0.0,0,0.564,0.205,0.281,0.004,0.379,0.221,0.023,0
2025-08-02,0.0,6.6,13.7,holiday,10.8,0.0,0,0.661,0.417,0.598,0.085,0.495,0.45,0.101,0
2025-08-03,0.0,8.0,14.7,holiday,11.7,0.0,1,0.677,0.252,0.582,0.086,0.543,0.496,0.072,0
2025-08-04,1.7,7.9,14.5,holiday,13.7,0.0,0,0.47,0.206,0.308,0.059,0.249,0.24,,1
2025-08-05,0.0,9.5,14.7,holiday,9.0,0.0,0,0.651,0.224,0.354,0.046,0.355,0.108,0.0,1
2025-08-06,0.5,6.4,14.3,holiday,15.8,0.0,0,0.526,0.038,0.228,0.0,0.295,0.194,0.0,1
2025-08-07,0.0,10.4,14.8,holiday,10.2,0.0,0,0.479,0.287,0.278,0.031,0.231,0.201,0.0,1
2025-08-08,0.0,7.1,15.7,holiday,8.5,0.0,0,0.49,0.274,0.414,0.0,0.219,0.19,0.029,0
2025-08-09,0.0,8.4,16.3,holiday,11.0,0.0,0,0.585,0.432,0.651,0.061,0.526,0.323,0.107,0
2025-08-10,0.0,9.8,15.5,holiday,13.8,0.0,0,0.767,0.333,,0.002,0.574,0.326,0.051,0
2025-08-11,3.7,6.1,16.8,holiday,10.0,0.0,0,0.576,0.291,0.31,0.068,0.29,0.234,0.095,0
2025-08-12,0.0,8.3,16.0,holiday,11.3,0.0,0,0.67,0.14,0.245,0.062,0.313,0.108,0.0,0
2025-08-13,0.0,6.6,15.1,holiday,9.5,0.0,1,0.439,0.179,0.356,0.0,0.243,0.188,0.018,0
2025-08-14,0.0,6.2,17.7,holiday,,,0,0.579,0.227,0.333,0.027,0.194,0.24,0.053,0
2025-08-15,0.0,8.3,17.1,holiday,14.5,0.0,0,0.345,0.122,0.267,0.0,,0.141,0.0,0
2025-08-16,0.0,6.9,17.6,holiday,11.4,0.0,0,0.611,0.493,0.581,0.006,0.506,0.344,0.053,0
2025-08-17,1.0,8.0,17.9,holiday,11.4,0.0,0,,0.523,0.654,,0.479,0.381,0.074,0
2025-08-18,0.0,8.8,18.7,holiday,10.8,,0,0.61,0.18,0.239,0.068,0.305,0.188,0.054,0
2025-08-19,0.0,7.6,18.2,holiday,9.5,,0,0.584,0.229,0.316,0.022,0.341,0.081,0.038,0
2025-08-20,1.1,5.7,18.8,holiday,13.4,0.0,0,0.493,0.242,0.212,0.069,0.384,0.075,0.0,0
2025-08-21,0.0,9.1,18.6,holiday,11.4,1.0,0,0.558,0.614,0.569,0.092,0.552,0.143,0.094,0
2025-08-22,0.0,8.8,16.7,holiday,8.8,0.0,0,0.568,0.119,0.242,0.13,0.255,0.156,0.0,1
2025-08-23,0.0,7.4,19.3,holiday,14.7,0.0,0,0.554,0.402,0.494,0.044,,0.317,0.189,0
2025-08-24,0.5,8.8,18.9,holiday,10.3,1.0,0,0.661,0.653,0.884,0.059,0.738,0.278,0.138,0
2025-08-25,0.0,5.2,19.0,holiday,8.5,0.0,0,0.519,0.155,0.253,0.115,0.287,0.186,0.144,0
2025-08-26,0.0,7.5,18.6,holiday,10.1,0.0,0,0.478,0.194,0.231,0.065,0.355,0.121,0.102,0
2025-08-27,0.0,7.1,21.7,holiday,13.6,0.0,0,0.497,0.225,0.406,0.0,0.203,0.155,0.23,0
2025-08-28,1.5,8.1,21.0,holiday,11.4,0.0,0,0.524,0.22,0.307,0.012,0.27,0.18,0.06,0
2025-08-29,0.8,6.6,20.6,holiday,12.8,0.0,0,0.534,0.328,0.317,0.105,0.366,0.111,,0
2025-08-30,2.9,5.7,19.6,holiday,12.0,0.0,0,0.892,0.483,0.544,0.082,0.596,0.285,0.219,0
2025-08-31,0.1,7.5,21.6,holiday,10.2,0.0,0,0.658,0.422,0.57,0.149,0.539,0.33,0.259,0
2025-09-01,0.0,7.0,19.4,weekday,10.8,0.0,0,0.404,0.033,0.0,0.604,0.039,0.0,0.0,0
2025-09-02,1.5,7.2,19.9,weekday,12.2,0.0,0,0.455,0.123,0.077,0.529,0.1,0.0,0.0,0
2025-09-03,1.9,7.7,21.4,weekday,10.5,0.0,0,0.49,0.1,0.067,0.713,0.041,0.029,0.075,0
2025-09-04,0.4,7.6,21.6,weekday,11.4,0.0,0,0.382,0.121,0.0,0.652,0.049,0.005,0.047,0
2025-09-05,0.0,8.5,22.5,weekday,10.5,0.0,0,0.428,0.117,0.028,0.576,0.105,0.0,0.005,0
2025-09-06,1.2,7.1,22.3,holiday,11.3,0.0,1,0.651,0.418,0.61,0.015,0.635,0.327,0.383,0
2025-09-07,1.4,9.6,21.6,holiday,9.9,0.0,0,0.651,0.384,0.553,0.067,0.552,0.392,0.214,0
2025-09-08,2.7,9.3,22.7,weekday,9.8,0.0,0,0.383,0.121,0.084,0.632,,0.0,0.051,0
2025-09-09,0.2,7.9,23.0,weekday,9.1,1.0,0,0.364,0.354,0.228,0.649,0.304,0.008,0.124,0
2025-09-10,1.0,8.8,22.8,weekday,10.5,0.0,0,0.498,0.028,0.073,0.648,0.126,0.045,0.159,0
2025-09-11,0.0,6.1,22.7,weekday,11.1,0.0,0,0.402,0.117,0.0,,0.109,0.084,0.0,0
