date,snowfall_cm,rainfall_mm,wind_speed_mps,ferry_cancel_count,holiday,temperature_c,event_local_flag,typhoon_alert_flag,mobility_inflow_index,tourist_inflow_count,lodging_occupancy_ratio,rail_ridership,temple_shrine_visits,onsen_visitors_count,beach_crowd_index,snow_quality_index,ski_resort_visitors,flight_delay_count,y
2025-02-28,35.0,0.0,6.1,0.146,weekday,3.8,0.0,0,0.335,0.111,0.021,,0.0,0.132,0.0,0.918,0.502,0.134,0
2025-03-01,35.0,0.0,2.5,0.117,holiday,3.2,0.0,0,0.565,,0.629,0.083,0.461,0.537,,0.995,0.795,0.096,0
2025-03-02,35.0,,4.4,0.163,holiday,1.5,0.0,0,0.543,0.438,0.561,0.103,0.437,0.444,0.137,0.932,0.651,0.114,1
2025-03-03,35.0,0.0,3.2,0.071,weekday,1.8,0.0,0,0.4,0.028,0.025,0.588,0.0,0.076,0.004,0.954,0.561,0.064,0
2025-03-04,33.5,0.0,4.8,0.13,weekday,2.9,0.0,0,0.497,0.0,0.0,0.702,0.006,0.109,0.0,0.944,0.479,0.087,0
2025-03-05,35.0,0.0,4.3,0.105,weekday,2.8,0.0,0,0.507,0.152,0.018,0.721,0.0,0.099,0.0,0.909,0.569,0.138,0
2025-03-06,35.0,0.0,3.6,0.072,weekday,2.7,0.0,0,0.259,0.0,0.0,0.599,0.019,0.16,0.0,0.91,0.541,0.059,0
2025-03-07,35.0,1.1,2.9,0.12,weekday,2.0,0.0,0,0.341,0.09,0.041,0.607,0.006,0.129,0.0,0.934,0.597,0.015,0
2025-03-08,35.0,0.0,6.1,0.178,holiday,0.9,0.0,0,0.803,0.348,0.531,0.134,0.513,0.537,0.226,0.907,0.765,,1
2025-03-09,35.0,0.1,2.8,0.174,holiday,0.3,0.0,0,0.828,0.479,0.606,,0.553,0.479,0.075,0.957,0.735,0.018,0
2025-03-10,35.0,3.2,4.5,0.166,weekday,0.8,1.0,0,0.518,0.243,0.296,0.68,0.262,0.065,,0.97,0.486,0.133,0
2025-03-11,34.5,0.0,4.1,0.138,weekday,0.5,,0,0.514,0.0,0.0,0.658,0.0,0.153,0.0,0.977,0.561,0.058,0
2025-03-12,32.6,0.0,4.2,0.129,weekday,0.9,0.0,0,0.455,0.0,0.033,0.606,0.005,0.1,0.0,0.937,0.472,,0
2025-03-13,35.0,0.0,2.6,0.121,weekday,1.7,0.0,0,0.434,0.0,0.0,0.684,0.0,0.211,0.0,0.936,0.564,0.023,0
2025-03-14,35.0,1.4,5.2,0.164,weekday,0.6,0.0,0,0.439,,0.08,0.743,0.0,0.174,,0.933,0.508,,0
2025-03-15,35.0,0.0,2.3,0.03,holiday,0.3,0.0,0,0.691,0.388,0.627,0.132,,0.427,0.179,,0.872,0.006,0
2025-03-16,35.0,0.0,3.6,0.138,holiday,0.8,0.0,0,0.62,0.402,0.557,0.08,0.531,0.571,0.164,1.0,0.759,0.109,0
2025-03-17,35.0,0.0,3.5,0.056,weekday,-0.2,0.0,0,0.516,0.0,0.0,0.69,0.032,0.127,0.0,0.958,0.614,0.057,0
2025-03-18,32.9,0.0,1.8,0.0,weekday,1.4,,0,0.332,0.0,0.039,0.671,0.0,0.114,0.097,0.936,0.559,0.052,0
2025-03-19,34.4,0.0,5.4,0.139,weekday,-0.7,0.0,0,0.364,0.217,0.02,0.636,0.0,0.194,0.0,0.946,0.55,0.119,1
2025-03-20,29.6,0.1,4.8,0.143,weekday,-0.6,1.0,0,0.427,,0.301,0.698,0.176,0.139,0.0,0.914,0.418,0.115,1
2025-03-21,34.3,0.0,3.3,0.131,weekday,-0.6,0.0,0,0.418,0.021,0.104,0.622,0.0,0.099,0.0,0.964,0.461,0.081,1
2025-03-22,34.0,0.2,5.3,0.169,holiday,-1.0,0.0,0,0.467,0.382,0.549,0.05,0.425,0.467,0.058,1.0,0.673,0.077,0
2025-03-23,35.0,0.0,3.1,0.107,holiday,-1.8,0.0,0,0.652,0.414,0.669,0.121,0.385,0.44,0.077,0.996,0.749,0.035,0
2025-03-24,34.1,0.0,3.6,0.171,weekday,-0.2,0.0,0,0.293,0.0,0.001,0.576,0.015,0.201,0.0,,0.532,0.085,1
2025-03-25,35.0,0.0,4.7,0.104,weekday,-1.3,0.0,0,0.343,0.036,,0.637,,0.195,0.0,1.0,0.579,0.092,0
2025-03-26,34.0,0.0,3.1,0.08,weekday,-2.5,0.0,0,0.549,0.0,0.0,0.682,0.0,0.115,0.0,1.0,0.52,0.0,0
2025-03-27,34.1,0.0,4.2,0.088,weekday,0.2,0.0,0,0.354,0.0,0.0,0.632,0.0,0.093,0.049,0.985,0.458,0.116,0
2025-03-28,34.2,0.0,1.9,0.02,weekday,-1.1,0.0,0,0.414,0.0,0.015,0.687,0.086,0.067,0.071,0.912,0.517,0.081,0
2025-03-29,33.9,0.0,5.4,0.185,holiday,0.5,1.0,0,0.606,0.588,0.819,0.065,0.699,0.541,0.104,1.0,0.864,0.108,0
2025-03-30,35.0,0.0,5.8,0.196,holiday,-1.3,1.0,0,0.599,0.757,0.803,0.064,0.618,0.539,0.139,1.0,0.682,0.093,0
2025-03-31,33.2,0.0,5.2,0.127,weekday,0.9,0.0,0,0.329,0.042,0.066,0.582,0.055,0.026,0.0,0.998,0.593,0.072,0
2025-04-01,3.3,5.4,2.8,0.15,weekday,-1.6,0.0,0,0.408,0.0,0.0,0.574,0.0,0.189,0.048,0.701,0.415,0.085,0
2025-04-02,1.2,5.3,2.8,0.093,weekday,-1.6,0.0,0,0.512,0.0,0.051,0.574,0.0,0.17,0.044,0.66,0.384,0.084,0
2025-04-03,1.4,1.3,4.3,0.155,weekday,-1.5,0.0,0,0.418,,0.007,0.723,0.035,0.066,,0.672,0.344,0.162,0
2025-04-04,0.0,3.9,3.3,0.094,weekday,-0.5,0.0,0,0.431,,0.0,0.648,0.061,0.183,0.0,0.636,0.399,0.085,0
2025-04-05,0.0,,3.1,0.136,holiday,-1.4,0.0,0,0.786,0.396,0.711,0.057,0.449,0.442,0.16,0.57,0.475,0.076,0
2025-04-06,0.0,1.0,6.4,0.171,holiday,-1.5,0.0,0,0.749,0.514,0.64,0.16,0.503,0.476,0.004,0.668,0.547,0.205,1
2025-04-07,0.0,0.8,4.9,0.189,weekday,-1.4,0.0,0,0.502,0.034,0.067,0.778,0.0,0.16,0.0,0.562,0.328,0.025,0
2025-04-08,0.0,4.8,6.4,0.233,weekday,-1.4,0.0,0,0.374,0.0,0.0,0.622,0.051,0.154,0.0,0.627,0.321,,0
2025-04-09,0.0,2.8,5.3,0.159,weekday,-2.6,0.0,0,0.484,0.0,0.0,0.611,0.083,0.16,0.0,0.716,0.395,0.101,0
2025-04-10,0.0,2.8,3.6,0.092,weekday,-1.4,0.0,0,0.286,0.0,0.035,0.625,0.022,0.179,0.0,0.612,0.383,0.083,0
2025-04-11,1.2,9.1,3.5,0.099,weekday,-2.7,0.0,0,0.404,,0.007,0.637,0.0,0.195,0.0,,0.407,0.127,1
2025-04-12,0.0,0.6,2.4,0.068,holiday,-2.1,0.0,0,0.662,0.318,0.554,0.006,0.533,0.625,0.349,0.628,0.597,0.044,0
2025-04-13,0.1,1.9,3.5,0.148,holiday,-1.5,,0,0.539,0.312,0.579,0.081,0.434,0.445,0.264,0.606,0.568,0.146,0
2025-04-14,0.0,3.3,4.1,0.159,weekday,-1.7,0.0,0,0.402,,0.013,0.637,0.016,0.068,0.0,0.618,0.381,0.118,0
2025-04-15,1.0,6.6,5.5,0.173,weekday,-1.7,0.0,0,0.472,0.0,0.0,0.63,0.026,0.138,0.0,0.573,,0.157,0
2025-04-16,0.0,9.4,4.8,0.184,weekday,-1.9,0.0,0,0.415,0.089,0.022,0.675,0.03,0.228,0.0,0.613,0.291,0.154,0
2025-04-17,0.0,,4.6,0.133,weekday,-1.7,0.0,0,0.402,0.0,0.039,0.712,0.0,0.213,0.0,0.672,0.276,,0
2025-04-18,0.8,3.1,4.0,0.121,weekday,-1.9,0.0,0,0.43,0.0,0.0,0.646,0.0,0.26,0.0,,0.347,0.075,0
2025-04-19,0.0,6.9,3.9,0.487,holiday,-2.8,0.0,1,0.686,0.365,0.634,0.128,0.528,0.493,0.122,0.65,0.609,0.4,1
2025-04-20,1.8,0.7,4.9,0.194,holiday,-1.9,0.0,0,0.622,0.211,0.581,,0.452,0.531,0.0,,0.502,0.08,0
2025-04-21,0.0,0.8,3.2,0.138,weekday,-0.9,0.0,0,0.511,0.071,0.042,,0.026,0.104,0.0,0.71,0.392,0.057,0
2025-04-22,0.0,1.7,4.0,0.11,weekday,-2.1,0.0,0,0.492,0.006,0.022,0.604,,0.193,0.0,0.72,0.404,,1
2025-04-23,2.2,5.1,4.0,0.12,weekday,-2.0,0.0,0,0.488,0.0,0.07,0.691,0.0,0.087,0.0,,0.324,0.162,0
2025-04-24,1.4,5.9,4.7,0.196,weekday,-2.4,0.0,0,0.595,0.0,0.074,0.553,0.0,0.122,0.0,0.709,0.361,,1
2025-04-25,0.0,1.2,3.5,0.124,weekday,-0.8,0.0,0,0.324,0.0,0.0,0.654,0.034,0.112,0.0,0.622,0.381,0.123,0
2025-04-26,2.0,0.9,4.7,,holiday,-2.2,0.0,0,0.793,,0.543,0.144,0.534,0.507,0.141,0.603,0.586,0.144,0
2025-04-27,0.0,4.0,2.8,0.111,holiday,-1.7,0.0,0,0.721,0.325,0.619,0.116,0.482,0.492,0.093,0.597,0.481,0.036,0
2025-04-28,2.4,5.3,4.1,0.102,weekday,-2.6,0.0,0,0.45,0.0,0.0,0.615,0.018,0.097,0.0,0.684,0.363,0.17,1
2025-04-29,0.0,2.4,4.8,,weekday,-2.8,1.0,0,0.472,0.157,0.161,0.656,0.18,0.102,0.0,0.717,0.459,0.164,0
2025-04-30,0.0,3.0,3.8,0.089,weekday,-2.7,1.0,0,0.597,0.169,0.3,0.749,0.162,0.103,0.0,0.716,0.445,,0
2025-05-01,0.0,3.2,3.3,0.112,holiday,-1.9,0.0,0,0.716,0.11,0.337,0.164,0.281,0.364,0.0,0.667,0.408,0.08,0
2025-05-02,0.0,1.2,3.9,0.159,holiday,-1.8,0.0,0,0.496,0.21,0.322,0.095,0.284,0.342,0.0,0.693,0.427,0.114,0
2025-05-03,0.0,2.2,4.4,0.137,holiday,-1.3,0.0,0,0.744,0.342,0.628,0.239,0.569,0.585,0.0,0.533,0.52,0.138,0
2025-05-04,0.0,5.4,2.7,0.143,holiday,-1.5,0.0,0,0.854,0.412,0.491,0.115,0.518,0.504,0.142,0.615,0.564,0.11,0
2025-05-05,2.6,6.7,3.0,0.139,holiday,-1.9,0.0,0,0.594,0.069,0.264,0.057,0.189,0.291,0.0,0.638,0.482,0.107,1
2025-05-06,0.0,1.7,2.1,0.083,holiday,-2.0,0.0,0,0.382,0.177,0.25,0.13,0.3,0.294,0.072,0.688,0.509,0.06,0
2025-05-07,0.0,2.4,4.4,0.135,holiday,-1.7,0.0,0,0.444,0.357,0.375,0.049,0.237,0.371,0.012,0.666,0.453,0.125,1
2025-05-08,1.9,2.2,2.0,0.043,holiday,-0.9,1.0,0,0.492,0.435,0.494,0.067,0.457,0.317,0.039,0.705,0.534,0.042,0
2025-05-09,0.0,0.5,6.0,0.163,holiday,-0.4,0.0,0,0.653,0.256,0.349,0.09,0.349,0.329,0.0,0.713,0.564,0.166,1
2025-05-10,0.4,5.3,3.3,0.12,holiday,-0.9,0.0,0,0.716,0.277,0.613,0.116,0.539,0.535,0.193,0.588,0.575,0.138,0
2025-05-11,0.6,2.5,1.8,0.028,holiday,-1.4,0.0,0,0.59,0.326,,0.059,0.488,0.503,0.27,0.609,0.474,0.03,0
2025-05-12,0.0,5.3,2.4,0.071,holiday,-0.3,0.0,0,0.417,0.26,0.29,0.026,0.203,0.392,0.016,0.668,0.484,0.092,0
2025-05-13,0.0,4.2,5.8,0.185,holiday,-1.5,0.0,0,0.54,0.127,0.242,0.12,0.282,0.381,0.0,0.699,0.481,0.122,1
2025-05-14,0.0,7.6,4.4,0.136,holiday,0.6,,0,0.421,0.246,0.318,0.128,0.262,0.358,0.026,0.596,0.422,0.174,1
2025-05-15,0.0,3.1,4.7,0.123,holiday,-0.5,0.0,0,0.583,0.151,0.148,0.118,0.241,0.361,0.0,0.637,0.397,0.077,1
2025-05-16,2.5,3.8,2.2,0.002,holiday,-0.8,0.0,0,0.394,0.276,0.248,0.06,0.281,0.278,0.004,0.658,0.395,0.124,0
2025-05-17,0.0,3.4,7.2,0.568,holiday,-1.4,0.0,1,0.656,0.372,0.609,0.207,0.454,0.511,0.026,0.66,0.546,0.476,1
2025-05-18,1.4,6.0,1.6,0.074,holiday,-1.0,0.0,0,0.642,0.438,0.508,0.068,0.547,0.475,0.116,0.665,0.558,0.049,0
2025-05-19,0.0,5.9,4.5,0.121,holiday,-1.6,0.0,0,0.547,0.11,0.24,0.073,0.273,0.357,0.0,0.636,0.411,0.088,0
2025-05-20,0.9,0.6,4.6,0.142,holiday,0.2,0.0,0,0.56,0.182,0.368,0.04,0.194,0.196,0.0,0.709,0.446,0.091,0
2025-05-21,0.0,2.0,2.6,0.124,holiday,0.3,0.0,0,0.492,0.128,0.29,0.055,0.207,0.313,,0.666,0.418,0.058,0
2025-05-22,0.0,1.4,5.2,0.162,holiday,-0.9,0.0,0,0.489,0.131,0.302,0.116,0.175,0.265,0.13,0.645,0.457,0.132,1
2025-05-23,0.0,4.6,4.0,0.12,holiday,1.9,1.0,0,0.518,0.389,0.451,0.058,0.509,0.309,0.0,0.485,0.5,,1
2025-05-24,0.7,4.4,3.5,0.098,holiday,0.3,0.0,0,0.644,0.424,0.639,0.059,0.566,0.429,,0.602,0.563,0.112,0
2025-05-25,2.2,2.7,5.6,0.148,holiday,0.6,0.0,0,0.688,0.335,0.464,0.11,0.524,0.509,0.002,0.57,0.484,0.116,1
2025-05-26,0.7,2.7,3.2,0.141,holiday,0.4,0.0,0,0.535,0.149,0.23,0.047,0.162,0.274,0.009,0.661,0.447,0.102,0
2025-05-27,0.0,5.2,3.9,0.228,holiday,1.1,0.0,0,0.508,0.182,0.311,0.003,0.29,0.336,0.049,0.722,0.404,,0
2025-05-28,1.5,6.5,6.0,0.228,holiday,1.0,0.0,0,0.753,0.283,0.251,0.031,,0.369,0.055,0.65,0.465,0.163,1
2025-05-29,0.0,5.0,3.5,0.07,holiday,0.8,,0,0.412,0.278,0.388,0.077,0.259,0.311,0.101,0.619,0.474,0.066,0
2025-05-30,0.0,0.8,6.5,0.202,holiday,0.6,0.0,0,0.599,0.131,0.214,0.172,0.226,0.323,0.0,0.639,0.377,0.16,0
2025-05-31,0.0,2.6,3.3,0.152,,1.8,0.0,0,0.711,0.288,0.585,0.061,0.516,0.546,0.102,0.572,0.456,0.052,0
2025-06-01,1.1,1.5,3.2,0.073,holiday,0.7,0.0,0,0.668,0.42,0.548,0.145,,0.514,0.118,0.616,0.542,0.059,0
2025-06-02,0.0,3.1,3.4,0.089,weekday,1.1,0.0,0,0.471,,0.0,0.714,0.0,0.113,0.0,0.565,0.334,0.099,0
2025-06-03,0.6,1.3,5.6,0.181,weekday,2.1,0.0,0,0.363,0.0,0.019,0.735,0.009,0.167,0.0,0.678,0.32,0.112,0
2025-06-04,0.0,3.5,2.9,0.11,weekday,1.3,0.0,0,0.568,,0.0,0.607,0.0,0.165,0.0,0.625,,0.068,0
2025-06-05,0.4,5.0,2.8,0.095,weekday,3.5,0.0,0,0.492,0.0,,0.623,0.004,0.019,0.0,0.484,0.186,0.103,0
2025-06-06,3.1,,3.3,0.178,weekday,1.3,,0,0.388,0.106,0.001,0.667,0.005,0.116,0.0,0.648,,0.142,1
2025-06-07,2.1,5.5,5.4,0.151,holiday,2.5,1.0,0,0.796,0.624,0.805,0.104,0.774,0.487,0.086,0.626,0.497,0.122,0
2025-06-08,0.0,2.6,6.5,0.18,holiday,2.2,,0,0.674,0.44,0.629,0.147,0.554,0.563,0.124,,0.542,0.146,1
2025-06-09,1.9,1.5,5.6,0.258,weekday,2.3,0.0,0,0.485,0.032,0.0,0.66,0.041,0.084,0.0,0.628,0.354,0.15,0
2025-06-10,0.9,4.7,4.2,0.137,weekday,3.5,0.0,0,0.366,0.0,0.035,0.603,0.0,0.131,0.0,0.553,0.259,0.141,1
2025-06-11,1.9,2.1,4.5,0.195,weekday,3.9,0.0,0,0.427,0.0,,0.69,0.0,0.161,0.0,0.573,0.32,0.078,1
2025-06-12,2.9,5.3,4.7,0.127,weekday,3.3,0.0,0,0.366,0.0,0.045,0.66,0.025,0.101,0.0,0.5,0.219,0.103,0
2025-06-13,0.0,1.8,2.8,0.125,weekday,3.5,0.0,0,0.424,0.049,0.0,0.619,0.07,0.151,0.0,0.546,0.297,0.119,0
2025-06-14,2.3,2.3,3.7,0.164,holiday,3.4,0.0,0,0.654,,0.599,0.074,0.492,,0.123,0.611,0.464,0.033,1
2025-06-15,0.2,6.4,2.5,0.128,holiday,3.4,0.0,0,0.643,0.396,0.678,0.104,0.527,0.481,0.12,0.512,0.509,0.157,0
2025-06-16,0.0,2.4,5.2,0.182,weekday,3.2,0.0,0,0.364,0.018,,,0.074,0.171,0.0,0.532,0.341,0.113,1
2025-06-17,0.0,4.9,3.0,0.094,weekday,4.3,0.0,0,0.514,0.085,0.0,0.627,0.015,0.125,0.0,0.549,0.294,0.107,0
2025-06-18,1.4,2.7,3.0,0.112,weekday,3.7,0.0,0,0.464,0.117,0.04,0.579,0.0,,0.064,0.501,0.242,0.11,0
2025-06-19,0.0,7.0,5.5,0.178,weekday,3.4,0.0,0,0.369,0.0,0.0,0.669,0.0,0.098,,,,0.114,0
2025-06-20,1.3,21.8,4.4,0.185,weekday,6.1,0.0,0,0.435,0.057,0.0,,0.011,0.054,0.0,0.366,0.105,0.226,1
2025-06-21,0.0,,3.4,0.225,holiday,5.0,0.0,0,0.673,0.288,0.518,0.036,0.524,0.423,0.0,,0.3,0.247,1
2025-06-22,0.0,25.5,0.9,0.085,holiday,5.8,0.0,0,0.691,0.308,0.601,0.122,0.488,0.527,0.152,0.377,0.347,0.132,0
2025-06-23,2.4,18.5,3.6,0.185,weekday,5.5,0.0,0,0.544,0.0,,0.619,0.029,0.216,0.0,0.48,0.19,0.186,1
2025-06-24,1.3,20.0,3.8,0.202,weekday,5.0,0.0,0,,0.0,0.0,0.678,0.0,0.061,0.0,,0.203,0.194,0
2025-06-25,1.4,21.9,0.0,0.116,weekday,5.9,0.0,0,0.458,0.0,0.036,0.693,0.118,0.117,0.0,0.401,0.192,0.076,0
2025-06-26,0.0,21.0,4.8,0.18,weekday,6.8,0.0,0,0.486,0.0,0.118,0.568,0.0,0.087,0.0,0.46,0.211,0.235,1
2025-06-27,0.0,21.5,2.3,0.175,weekday,7.7,0.0,0,0.451,0.0,0.0,0.63,0.0,0.06,0.0,0.349,,0.204,1
2025-06-28,0.0,22.8,5.0,0.159,holiday,6.5,0.0,0,0.68,0.377,0.667,0.0,0.489,,0.018,0.408,0.375,0.218,1
2025-06-29,3.0,,3.2,0.179,holiday,5.8,0.0,0,0.667,0.418,0.616,0.097,0.606,0.426,0.034,0.41,0.366,0.229,1
2025-06-30,0.0,21.3,5.6,0.196,weekday,7.0,0.0,0,0.256,0.0,0.042,0.653,0.0,0.13,0.0,0.402,0.104,,1
2025-07-01,0.0,26.0,2.9,0.149,weekday,7.9,0.0,0,0.486,0.047,0.073,0.698,0.066,0.179,0.0,0.363,0.126,0.19,0
2025-07-02,0.3,19.6,3.0,0.154,weekday,6.9,0.0,0,0.428,0.0,0.025,0.669,0.006,0.123,0.0,0.381,0.145,0.168,1
2025-07-03,0.0,22.0,4.7,0.199,weekday,10.0,0.0,0,0.572,0.0,0.06,0.637,0.0,0.062,0.0,0.416,0.095,0.199,1
2025-07-04,0.8,24.2,3.9,0.182,weekday,8.9,0.0,0,0.47,0.0,0.0,0.637,0.056,0.062,0.0,0.399,0.163,0.262,1
2025-07-05,0.1,20.7,2.6,0.128,holiday,8.3,0.0,0,0.704,0.338,0.552,0.054,0.468,0.453,0.076,0.358,0.328,0.18,0
2025-07-06,1.2,19.8,4.7,0.239,holiday,7.9,0.0,0,0.701,0.28,0.545,0.159,0.445,0.534,0.0,0.411,0.515,0.193,1
2025-07-07,0.0,24.1,5.3,0.275,weekday,7.7,0.0,0,0.425,0.0,0.098,0.718,0.026,0.085,0.0,0.39,0.116,,1
2025-07-08,0.0,20.2,3.5,0.223,weekday,7.1,0.0,0,0.379,0.0,0.0,0.64,0.0,0.109,0.0,0.422,0.157,0.16,1
2025-07-09,0.3,20.4,4.1,0.201,weekday,10.0,0.0,0,0.411,0.016,0.039,0.629,0.09,0.106,,0.265,0.111,0.215,1
2025-07-10,0.0,19.3,5.6,0.209,weekday,9.6,0.0,0,0.47,0.0,0.0,0.545,0.0,0.102,0.0,0.378,,0.228,1
2025-07-11,1.5,19.9,3.7,0.146,weekday,10.2,0.0,0,,0.072,0.041,0.595,0.089,0.045,0.0,0.328,0.106,0.17,1
2025-07-12,4.0,18.3,4.7,0.235,holiday,9.6,1.0,0,0.795,0.541,0.761,0.087,0.667,0.366,0.0,0.398,0.395,0.183,1
2025-07-13,0.0,18.8,6.4,0.251,holiday,10.3,0.0,0,0.699,0.248,0.543,0.112,0.576,0.392,0.016,0.335,0.32,,1
2025-07-14,1.8,19.1,3.2,0.146,weekday,10.3,0.0,0,,0.0,,,0.0,0.0,0.0,0.349,0.12,,1
2025-07-15,0.0,20.6,4.0,0.227,weekday,9.3,0.0,0,0.474,0.053,0.0,0.676,0.002,0.115,0.0,0.357,0.125,0.179,1
2025-07-16,0.8,20.3,3.7,0.168,weekday,10.6,0.0,0,0.436,0.0,0.055,0.642,0.009,0.075,0.0,0.345,0.084,0.214,1
2025-07-17,0.5,21.6,4.6,0.185,weekday,12.2,0.0,0,0.482,0.0,0.0,0.656,0.079,0.029,0.0,0.232,0.132,0.249,1
2025-07-18,3.5,20.9,5.8,0.215,weekday,11.5,0.0,0,0.396,0.0,0.0,0.615,0.105,0.129,0.0,0.412,0.123,0.268,1
2025-07-19,0.0,19.9,3.5,0.18,holiday,11.7,0.0,0,0.63,0.377,0.512,0.068,0.451,0.469,,0.289,0.378,0.201,1
2025-07-20,2.7,21.3,3.4,0.167,holiday,12.4,0.0,0,0.539,0.356,0.53,0.051,0.474,0.359,0.068,0.311,0.331,0.185,0
2025-07-21,0.2,23.0,2.3,0.156,weekday,12.6,0.0,0,0.338,0.0,0.0,0.57,0.051,0.112,0.0,0.326,0.123,0.199,1
2025-07-22,0.0,24.2,4.1,0.195,weekday,12.1,0.0,0,0.411,0.0,0.016,0.577,0.044,0.079,0.0,0.239,0.0,0.166,0
2025-07-23,0.0,23.6,2.4,0.184,weekday,12.2,,0,0.354,0.0,0.0,0.753,0.078,0.033,0.0,0.21,0.029,0.183,1
2025-07-24,3.6,25.1,3.3,0.216,weekday,13.3,0.0,0,0.404,0.0,0.048,0.606,0.0,0.021,0.0,0.143,0.069,0.233,1
2025-07-25,0.0,22.5,5.2,0.256,weekday,13.4,0.0,0,0.38,0.0,0.0,0.604,0.027,0.049,0.0,0.165,0.09,0.201,1
2025-07-26,3.9,25.9,6.5,0.31,holiday,13.4,0.0,0,0.725,0.384,0.652,0.013,0.528,0.368,0.014,,0.355,0.329,1
2025-07-27,3.1,19.1,2.1,0.125,holiday,13.6,0.0,0,0.614,0.231,0.493,0.026,0.577,0.403,0.075,0.342,0.385,0.161,0
2025-07-28,0.0,26.1,2.1,0.207,weekday,13.4,0.0,0,0.27,0.0,0.068,0.584,0.0,0.026,0.0,0.204,0.057,0.178,1
2025-07-29,0.0,21.8,3.4,0.184,weekday,15.1,0.0,0,0.463,0.094,0.06,0.549,0.093,0.0,0.0,0.208,0.058,0.219,1
2025-07-30,0.0,28.0,5.6,,weekday,14.1,0.0,0,0.39,0.111,0.027,0.603,0.029,0.052,0.0,0.255,0.132,0.264,1
2025-07-31,0.7,1.6,5.0,0.184,weekday,14.1,0.0,0,0.214,0.107,0.02,0.6,0.059,0.117,0.0,0.307,0.134,0.136,0
2025-08-01,2.4,8.6,6.2,0.22,holiday,14.8,1.0,0,0.608,0.422,,0.103,0.442,0.106,0.045,0.336,0.282,0.204,0
2025-08-02,0.0,8.1,7.9,0.272,holiday,15.0,0.0,0,0.815,0.403,0.57,0.145,0.496,0.389,0.0,0.234,0.262,0.202,1
2025-08-03,0.0,7.0,3.5,0.184,holiday,16.0,0.0,0,0.701,0.469,0.509,0.131,0.389,,,0.226,0.406,0.154,0
2025-08-04,0.0,9.6,2.2,0.06,holiday,14.9,0.0,0,0.442,0.169,0.167,0.013,0.35,0.2,0.014,0.234,0.211,0.084,0
2025-08-05,0.9,8.8,4.6,0.178,holiday,16.5,0.0,0,0.607,0.103,0.151,0.097,0.421,0.26,0.0,0.231,0.281,0.163,1
2025-08-06,4.8,7.3,3.9,0.531,holiday,16.2,0.0,1,0.565,0.406,0.277,0.114,0.265,0.185,0.046,0.264,0.358,0.434,1
2025-08-07,0.0,9.3,5.9,0.216,holiday,14.9,0.0,0,0.502,0.231,0.214,0.031,0.302,0.246,0.0,0.294,0.269,0.142,1
2025-08-08,3.0,12.7,8.2,0.329,holiday,16.7,0.0,0,0.636,0.343,0.339,0.042,0.313,0.281,0.0,0.17,0.202,0.281,1
2025-08-09,0.7,6.2,5.0,0.169,holiday,16.2,1.0,0,0.711,0.635,0.893,0.152,0.692,0.495,0.137,0.226,0.285,0.163,0
2025-08-10,0.0,10.1,8.2,0.29,holiday,16.9,0.0,0,0.672,0.484,0.536,0.092,0.563,0.424,0.0,0.204,0.243,0.206,1
2025-08-11,0.9,7.4,4.8,0.177,holiday,17.0,0.0,0,0.513,0.281,0.282,0.045,0.283,0.151,0.074,0.208,0.23,0.151,1
2025-08-12,0.0,9.0,6.0,0.221,holiday,18.4,0.0,0,0.696,0.256,0.355,0.09,0.181,0.286,0.169,0.158,0.073,0.136,1
2025-08-13,1.7,7.3,6.6,0.244,holiday,18.4,0.0,0,0.51,0.213,0.247,0.101,0.313,0.151,0.1,0.16,,0.176,1
2025-08-14,0.0,6.8,7.1,0.255,holiday,18.2,0.0,0,0.613,0.309,0.404,0.091,0.341,0.234,0.04,0.21,0.189,0.174,1
2025-08-15,0.0,11.9,4.3,0.124,holiday,18.0,0.0,0,0.511,,0.291,0.058,0.324,0.146,0.058,0.224,0.109,,0
2025-08-16,0.0,9.2,3.0,0.049,holiday,18.3,0.0,0,0.566,0.474,0.566,0.096,0.48,0.429,0.202,0.151,0.312,0.138,0
2025-08-17,0.0,6.2,5.1,0.175,holiday,18.9,0.0,0,0.672,0.57,0.666,0.134,0.52,0.405,0.279,0.154,,0.158,1
2025-08-18,0.0,10.3,6.3,0.275,holiday,19.2,0.0,0,0.424,0.188,0.295,0.069,0.301,0.195,0.042,0.083,0.112,0.179,1
2025-08-19,0.0,7.9,5.5,0.201,holiday,19.3,0.0,0,0.516,0.19,0.191,0.0,0.354,0.146,0.006,0.113,0.161,0.2,0
2025-08-20,0.0,8.4,6.0,0.192,holiday,20.5,0.0,0,,0.214,0.229,0.04,0.377,,0.227,0.03,0.137,0.162,1
2025-08-21,1.7,5.5,6.9,0.22,holiday,18.8,0.0,0,0.547,0.296,0.263,0.142,0.248,0.099,0.093,0.196,0.12,0.211,1
2025-08-22,0.0,7.5,4.0,0.185,holiday,19.8,0.0,0,0.69,0.169,0.308,0.108,0.319,0.209,0.0,0.133,0.109,0.179,1
2025-08-23,0.0,6.5,6.2,0.209,holiday,20.6,0.0,0,0.633,0.727,0.599,0.013,,0.404,0.151,0.146,0.283,0.184,0
2025-08-24,0.0,9.1,5.7,0.181,holiday,21.1,0.0,0,0.707,0.475,,0.073,0.622,0.322,0.207,0.097,0.228,0.156,1
