date,snowfall_cm,holiday,temperature_c,rail_ridership,rainfall_mm,wind_speed_mps,event_local_flag,typhoon_alert_flag,mobility_inflow_index,tourist_inflow_count,lodging_occupancy_ratio,temple_shrine_visits,onsen_visitors_count,beach_crowd_index,snow_quality_index,ski_resort_visitors,y
2025-04-29,0.0,weekday,4.5,0.635,2.3,3.4,0.0,0,0.449,0.0,0.018,,0.016,0.0,0.475,0.29,0
2025-04-30,0.0,weekday,4.3,,1.0,4.3,0.0,0,0.371,0.0,0.0,0.051,0.18,0.0,0.55,0.248,0
2025-05-01,0.5,holiday,3.2,0.106,2.2,4.0,0.0,0,0.662,0.265,,,0.258,0.045,0.548,0.416,0
2025-05-02,1.3,holiday,4.9,0.089,4.9,5.4,0.0,0,0.477,,0.284,0.274,0.281,0.0,0.551,0.447,0
2025-05-03,0.0,holiday,4.6,0.193,3.9,5.2,0.0,0,0.711,0.402,0.57,0.518,0.441,0.065,0.522,0.444,0
2025-05-04,0.0,holiday,6.0,0.096,1.9,4.6,0.0,0,0.583,0.365,0.66,0.435,0.501,0.07,0.522,0.446,0
2025-05-05,0.0,,4.3,0.02,1.4,5.1,0.0,0,0.635,0.148,0.278,0.22,0.254,0.0,0.544,0.414,0
2025-05-06,0.0,holiday,5.0,0.115,2.9,2.6,0.0,0,0.527,0.371,0.261,0.251,0.287,,0.653,0.441,0
2025-05-07,1.1,holiday,5.1,0.041,6.1,2.4,0.0,0,0.549,,0.346,0.265,0.208,0.086,0.46,0.355,0
2025-05-08,0.0,holiday,4.0,0.033,8.9,3.2,0.0,0,0.673,0.214,0.333,0.197,0.356,0.097,0.516,0.4,0
2025-05-09,1.3,holiday,3.7,0.0,4.5,3.1,0.0,0,0.474,0.092,0.219,0.239,0.375,,0.575,0.376,0
2025-05-10,1.3,holiday,4.3,0.145,0.1,3.7,0.0,0,0.609,,,0.502,0.512,0.116,0.61,0.549,0
2025-05-11,0.4,holiday,4.3,0.103,3.0,4.7,0.0,0,0.736,0.392,0.611,0.51,0.484,0.273,0.564,0.515,0
2025-05-12,0.0,holiday,4.4,0.092,1.3,2.0,0.0,0,0.694,0.164,0.312,0.117,0.264,0.196,0.451,0.35,0
2025-05-13,0.5,holiday,2.8,0.095,5.2,5.4,0.0,0,0.499,0.239,0.231,0.281,0.259,0.0,0.616,0.371,1
2025-05-14,1.0,holiday,4.9,0.069,7.6,3.1,0.0,0,0.514,0.183,0.313,0.258,0.289,0.0,0.507,0.399,0
2025-05-15,0.0,holiday,4.0,0.004,1.3,3.1,0.0,0,0.56,0.262,0.388,0.29,0.365,0.134,0.477,0.351,0
2025-05-16,0.0,holiday,5.7,0.0,2.7,4.2,0.0,0,0.463,0.241,0.342,0.231,0.312,0.037,0.452,0.394,0
2025-05-17,0.0,holiday,5.2,0.091,1.4,5.9,0.0,0,0.589,0.379,0.602,0.614,0.434,0.121,0.453,0.317,1
2025-05-18,0.0,holiday,5.1,0.147,1.3,6.7,0.0,0,0.722,0.314,0.627,0.545,0.491,0.137,0.511,0.563,1
2025-05-19,0.0,holiday,5.5,0.116,4.5,2.7,0.0,0,0.605,0.275,0.275,0.251,0.263,0.042,0.478,0.385,0
2025-05-20,0.3,holiday,5.5,0.082,3.5,2.8,0.0,0,0.617,0.111,0.217,0.273,0.236,0.016,0.501,0.314,0
2025-05-21,0.0,holiday,3.8,0.08,2.8,4.0,0.0,0,0.583,0.174,0.283,0.227,0.379,0.0,0.531,0.341,0
2025-05-22,0.0,holiday,3.5,0.042,2.9,2.9,0.0,0,0.596,0.169,0.232,0.276,,0.019,0.576,0.393,0
2025-05-23,3.0,holiday,3.9,0.035,6.6,4.5,1.0,0,0.527,0.488,0.612,0.428,,0.0,0.557,0.398,0
2025-05-24,3.2,holiday,5.2,0.112,3.9,5.6,,0,0.642,0.538,0.58,0.463,0.533,0.104,0.51,0.496,1
2025-05-25,0.4,holiday,4.2,0.108,2.4,1.1,0.0,0,0.712,0.392,0.633,0.479,0.519,0.151,0.53,0.476,0
2025-05-26,0.8,holiday,5.2,0.126,2.3,3.9,0.0,0,0.586,0.142,0.281,0.222,0.257,0.003,0.6,0.423,1
2025-05-27,0.0,holiday,4.0,,4.9,3.8,0.0,0,0.64,0.244,0.343,0.288,0.349,0.017,0.432,0.321,0
2025-05-28,2.1,holiday,5.6,0.079,1.2,4.3,0.0,0,0.505,0.36,0.25,0.267,0.279,,0.534,0.344,0
2025-05-29,0.0,holiday,5.7,0.159,2.8,4.3,0.0,0,0.644,0.195,0.219,0.245,0.404,0.036,0.568,0.537,0
2025-05-30,0.3,holiday,5.8,0.107,4.1,3.5,0.0,0,0.486,0.104,0.318,0.213,0.229,0.132,0.53,0.444,0
2025-05-31,0.0,holiday,6.0,0.101,1.5,2.8,0.0,0,0.516,0.359,0.557,0.492,0.419,0.183,0.363,0.426,0
2025-06-01,0.0,holiday,4.1,0.065,,4.3,0.0,0,0.649,0.245,0.525,0.49,0.442,0.0,0.54,0.49,0
2025-06-02,0.7,weekday,5.0,0.66,2.0,4.0,0.0,0,0.294,0.001,0.0,,0.075,0.0,0.479,0.319,0
2025-06-03,1.6,weekday,4.5,0.675,5.4,3.9,0.0,0,0.382,0.104,0.0,0.0,0.119,,0.54,0.323,0
2025-06-04,1.2,weekday,5.8,0.622,5.4,3.2,0.0,0,0.414,0.057,0.021,0.081,0.091,,0.542,0.248,0
2025-06-05,0.4,weekday,5.6,0.667,0.8,3.7,,0,0.323,0.044,0.0,0.108,0.095,0.0,0.466,0.229,0
2025-06-06,1.2,weekday,6.7,0.588,3.8,2.2,0.0,0,0.391,0.0,0.0,0.015,0.161,0.06,0.457,0.207,0
2025-06-07,0.9,holiday,6.5,0.093,2.4,6.2,0.0,0,0.73,0.232,0.492,,0.399,0.193,0.553,0.449,1
2025-06-08,0.0,holiday,6.5,0.068,20.9,0.9,0.0,0,0.674,0.353,0.531,0.462,0.505,,0.46,0.426,0
2025-06-09,0.0,weekday,6.4,0.642,21.0,3.5,0.0,0,0.545,0.0,0.0,0.0,0.022,0.0,0.435,0.137,0
2025-06-10,2.3,weekday,5.7,0.516,18.7,3.9,0.0,0,0.511,0.0,0.0,0.042,0.094,0.0,0.457,0.137,1
2025-06-11,0.3,weekday,7.0,0.599,24.2,1.9,0.0,0,0.499,0.0,0.0,0.0,0.162,0.0,0.429,0.237,0
2025-06-12,0.4,weekday,6.8,0.662,23.6,4.2,0.0,0,0.361,0.0,0.061,0.077,0.132,0.0,0.415,0.241,1
2025-06-13,0.5,weekday,6.4,0.728,21.9,3.0,0.0,0,0.434,0.0,0.0,0.02,0.102,0.0,0.401,0.214,1
2025-06-14,0.8,holiday,7.5,0.041,22.7,4.0,0.0,0,0.683,0.419,,0.58,0.421,0.0,0.511,0.459,1
2025-06-15,0.5,holiday,8.0,0.05,22.4,3.4,0.0,0,0.638,0.369,0.525,0.494,0.419,0.0,0.428,0.372,1
2025-06-16,0.2,weekday,8.6,0.674,22.7,3.2,0.0,0,0.452,0.0,0.057,0.0,0.073,0.0,0.443,0.061,1
2025-06-17,0.0,weekday,7.5,0.606,,4.3,0.0,0,0.419,0.01,0.027,0.024,0.0,0.0,0.45,0.2,0
2025-06-18,3.6,weekday,7.5,0.61,18.4,1.9,0.0,0,0.27,0.003,0.014,0.031,0.07,0.0,0.481,0.226,0
2025-06-19,0.0,weekday,7.9,0.705,25.0,3.3,0.0,0,0.544,0.0,0.035,0.073,0.203,0.0,0.387,,1
2025-06-20,1.6,weekday,7.9,0.526,21.5,3.0,0.0,0,0.612,0.0,0.049,0.035,0.017,,0.386,0.243,0
2025-06-21,0.0,holiday,6.8,0.105,21.0,3.5,0.0,0,0.706,,0.609,0.5,0.476,0.013,0.387,0.394,1
2025-06-22,0.0,holiday,7.8,,19.5,4.4,0.0,0,0.676,0.406,0.56,0.505,0.42,0.072,0.467,0.372,1
2025-06-23,0.1,weekday,8.5,0.76,21.2,3.9,0.0,0,,0.0,0.046,0.0,0.153,0.0,0.349,0.147,1
2025-06-24,0.0,weekday,8.6,0.525,21.3,2.0,0.0,0,0.431,0.0,0.0,0.04,0.097,0.0,0.403,0.285,0
2025-06-25,0.0,weekday,8.6,0.52,20.1,5.2,0.0,0,0.342,0.002,0.013,0.0,0.076,0.0,0.271,0.119,1
2025-06-26,0.0,weekday,8.3,0.669,19.7,2.6,0.0,0,0.462,,0.0,0.02,0.04,0.0,0.294,0.063,1
2025-06-27,3.7,weekday,8.9,0.681,19.4,2.6,0.0,0,0.398,0.043,0.0,0.0,0.124,0.0,,0.178,0
2025-06-28,0.1,holiday,8.9,0.076,21.2,5.3,0.0,0,0.774,0.421,0.569,0.592,0.486,0.092,0.416,0.402,1
2025-06-29,0.0,holiday,8.4,0.111,22.4,6.9,0.0,0,0.748,0.293,0.593,0.561,0.515,0.0,0.375,0.409,1
2025-06-30,0.0,weekday,9.4,0.662,22.4,3.8,0.0,0,0.327,0.0,0.0,0.062,0.106,0.0,0.396,0.163,1
2025-07-01,0.0,weekday,9.6,0.695,18.4,5.1,0.0,0,0.514,0.0,0.0,0.06,0.0,0.0,0.309,0.17,1
2025-07-02,2.2,weekday,11.7,,24.6,0.0,0.0,0,0.388,0.043,0.033,0.0,0.016,0.0,0.293,0.042,0
2025-07-03,1.8,weekday,9.9,,19.5,5.0,0.0,0,0.395,0.0,0.0,0.022,0.128,0.0,0.414,0.2,1
2025-07-04,0.0,weekday,10.7,0.68,19.9,1.8,,0,0.458,0.042,0.045,0.007,0.064,0.0,0.275,0.1,0
2025-07-05,0.0,holiday,9.1,0.101,21.3,4.8,0.0,0,0.577,0.309,0.471,0.44,0.443,0.034,0.462,0.365,1
2025-07-06,0.0,holiday,10.1,0.0,24.1,3.8,0.0,0,0.584,0.343,0.507,0.59,0.353,0.04,0.392,0.431,1
2025-07-07,0.0,weekday,10.0,0.626,20.3,3.3,0.0,0,0.316,0.0,0.0,0.0,0.064,,,0.157,0
2025-07-08,0.0,weekday,9.8,0.524,19.7,6.7,0.0,0,0.359,0.0,0.0,0.008,0.051,0.0,0.285,0.135,1
2025-07-09,0.0,weekday,10.5,0.638,20.7,4.7,1.0,0,0.453,0.164,,0.258,0.141,0.0,0.338,0.123,1
2025-07-10,1.3,weekday,12.0,0.677,22.7,2.5,0.0,0,0.42,0.0,0.121,0.002,0.035,0.0,0.308,0.123,1
2025-07-11,0.0,weekday,11.2,0.638,22.6,4.9,0.0,0,0.223,0.0,0.056,0.021,0.04,,0.337,0.23,0
2025-07-12,0.0,holiday,11.5,0.087,18.7,5.8,0.0,0,0.633,0.334,0.579,0.463,0.417,0.0,0.335,0.349,1
2025-07-13,0.8,holiday,10.9,0.027,20.7,3.3,0.0,0,0.548,,0.577,0.621,0.413,0.018,0.328,0.331,0
2025-07-14,0.1,weekday,11.6,0.617,22.1,3.3,0.0,0,0.379,0.001,0.0,0.052,0.108,0.0,0.26,0.073,1
2025-07-15,0.0,weekday,12.5,,20.6,3.9,0.0,0,0.444,0.0,0.0,0.149,,0.0,0.298,0.233,0
2025-07-16,0.3,weekday,12.7,0.557,18.6,4.7,0.0,0,0.376,0.091,0.053,0.025,0.029,0.0,0.211,0.0,1
2025-07-17,0.0,weekday,12.3,0.555,,4.7,0.0,0,0.282,,0.017,0.05,0.019,0.0,0.268,0.156,1
2025-07-18,2.6,weekday,10.8,0.672,19.8,0.8,0.0,0,0.481,0.0,0.009,0.0,0.044,,0.254,0.081,0
2025-07-19,1.0,holiday,13.3,0.139,21.9,1.3,0.0,0,0.66,0.212,0.567,0.527,0.456,0.098,0.335,0.337,0
2025-07-20,2.2,holiday,12.3,0.0,23.3,5.4,1.0,0,0.57,0.531,0.773,0.777,0.468,0.0,0.254,0.284,1
2025-07-21,0.0,weekday,12.2,0.621,6.0,2.7,0.0,0,0.295,0.0,0.0,0.0,0.0,0.0,0.279,0.091,0
2025-07-22,0.5,weekday,13.5,0.712,1.6,4.0,0.0,0,,0.017,0.0,0.055,0.115,0.0,0.328,0.202,0
2025-07-23,2.0,weekday,13.3,0.71,1.3,3.4,0.0,0,0.418,,0.041,0.01,0.077,0.0,0.317,0.224,0
2025-07-24,0.0,weekday,13.3,0.783,5.4,5.7,0.0,0,0.489,0.0,0.0,0.083,0.048,0.0,0.246,0.13,0
2025-07-25,0.9,weekday,14.1,0.679,9.5,3.8,0.0,0,0.425,0.158,,0.0,0.0,0.0,0.216,0.073,0
2025-07-26,1.1,holiday,15.0,0.023,0.8,6.2,0.0,0,0.667,0.256,0.492,0.502,0.367,0.132,0.273,0.381,0
2025-07-27,0.7,holiday,13.5,0.097,1.7,5.1,0.0,0,0.803,0.46,0.575,,0.431,0.17,0.363,0.381,0
2025-07-28,0.0,weekday,14.9,0.609,6.0,4.9,0.0,0,0.349,0.0,0.0,0.06,0.117,0.0,0.286,0.162,0
2025-07-29,0.0,weekday,15.0,0.652,2.4,3.7,0.0,0,0.461,0.01,0.029,0.028,0.079,0.0,0.247,0.15,0
2025-07-30,0.0,weekday,14.2,0.609,1.0,4.2,0.0,0,0.405,,0.0,0.0,0.087,0.002,0.285,0.149,1
2025-07-31,1.4,weekday,14.4,0.643,2.4,4.6,0.0,0,0.403,0.0,0.0,0.0,0.026,0.0,0.246,0.12,0
2025-08-01,0.0,holiday,16.0,0.0,11.6,6.8,0.0,0,0.626,0.214,0.29,0.309,0.21,0.0,0.278,0.192,1
2025-08-02,3.5,holiday,14.4,0.063,11.2,7.8,1.0,0,0.487,0.533,0.797,0.699,0.421,0.029,0.27,0.31,1
2025-08-03,0.5,holiday,15.4,0.011,11.4,7.4,0.0,0,0.583,0.462,0.657,0.537,0.333,,0.27,0.28,1
2025-08-04,0.0,holiday,16.4,0.0,13.4,9.3,0.0,0,,0.399,0.334,0.221,0.213,0.0,0.164,0.196,1
2025-08-05,0.8,holiday,16.5,0.0,14.0,9.3,0.0,0,0.484,0.214,0.182,0.313,0.189,,0.209,0.158,1
2025-08-06,0.0,holiday,16.5,0.0,16.8,7.3,0.0,0,0.48,0.129,0.298,0.425,0.229,0.0,0.262,0.185,1
2025-08-07,0.4,holiday,16.8,0.028,12.8,8.8,0.0,0,0.547,0.085,0.354,0.332,0.193,0.0,0.216,0.254,1
2025-08-08,0.0,holiday,16.4,,13.7,8.6,0.0,0,0.597,0.274,0.302,0.298,0.261,0.0,0.229,0.295,1
2025-08-09,0.0,holiday,15.1,0.019,14.5,9.2,0.0,0,0.748,0.398,0.57,0.584,0.467,0.075,0.195,0.22,1
2025-08-10,0.4,holiday,16.9,0.098,14.6,5.4,0.0,0,0.83,0.408,0.624,0.533,0.454,0.069,,0.334,0
2025-08-11,0.0,holiday,16.5,0.106,15.8,7.8,0.0,0,0.617,0.172,0.203,0.221,0.191,0.01,,0.222,1
2025-08-12,0.0,holiday,18.9,0.023,14.9,7.1,0.0,0,0.537,0.207,0.275,0.307,0.163,0.028,0.082,0.172,1
2025-08-13,0.0,holiday,18.6,0.11,17.6,10.7,0.0,0,0.609,0.208,0.281,0.292,0.262,0.0,0.145,0.225,1
2025-08-14,0.0,holiday,18.7,0.12,14.6,7.4,0.0,0,0.591,0.124,0.291,0.351,0.18,0.0,0.096,0.198,1
2025-08-15,0.0,holiday,18.8,0.012,15.3,7.1,0.0,1,0.376,0.215,0.218,0.381,0.194,0.0,0.201,0.251,1
2025-08-16,0.0,holiday,18.1,0.092,19.9,8.5,0.0,0,0.768,0.513,0.618,0.542,0.314,0.031,0.043,0.15,1
2025-08-17,0.7,holiday,17.7,,11.8,9.0,0.0,0,0.774,0.464,0.667,0.495,0.318,0.145,0.224,0.302,1
2025-08-18,0.0,holiday,17.9,,18.2,7.3,0.0,0,0.663,0.147,0.253,0.3,0.321,0.0,0.155,,1
2025-08-19,0.0,holiday,18.8,0.055,14.0,7.4,0.0,0,0.532,,0.258,0.264,0.163,0.0,0.171,0.27,1
2025-08-20,0.0,holiday,19.6,0.042,,6.9,1.0,0,0.452,0.487,0.524,0.523,0.147,0.137,0.113,0.175,1
2025-08-21,0.0,holiday,18.5,0.06,17.3,7.5,0.0,0,0.445,0.203,0.301,0.361,0.225,0.0,0.155,0.151,1
2025-08-22,0.9,holiday,19.6,0.097,14.2,8.6,1.0,0,0.667,0.573,0.554,0.413,0.18,0.0,0.176,0.096,1
2025-08-23,0.0,holiday,18.7,0.066,12.6,7.1,0.0,0,0.648,0.27,0.477,0.631,0.303,0.127,0.148,0.165,1
2025-08-24,0.5,holiday,19.3,0.029,14.9,6.9,0.0,0,0.532,0.597,0.554,0.556,0.366,0.216,0.118,0.31,1
2025-08-25,0.0,holiday,19.9,0.131,13.5,7.8,0.0,0,0.615,0.174,0.236,0.268,0.164,0.0,0.015,0.037,1
2025-08-26,2.5,holiday,18.4,0.009,12.7,8.5,0.0,0,0.569,0.263,0.248,0.325,0.172,0.0,0.136,,1
2025-08-27,0.0,holiday,20.6,0.035,17.5,10.4,0.0,0,0.517,0.319,0.328,0.241,0.181,0.0,0.113,0.215,1
2025-08-28,0.0,holiday,22.3,0.032,14.1,7.1,0.0,0,0.568,0.292,0.396,0.27,0.184,0.063,0.059,0.084,1
2025-08-29,1.1,holiday,21.2,0.0,12.6,7.6,0.0,0,0.531,0.231,0.271,0.404,0.132,0.108,0.058,0.159,1
2025-08-30,1.7,holiday,21.4,0.013,14.0,9.8,0.0,0,0.64,0.51,0.556,0.589,0.33,0.095,0.063,0.263,1
2025-08-31,0.0,holiday,20.0,0.06,18.7,8.1,0.0,0,0.698,0.556,0.581,0.578,0.381,0.058,0.08,0.192,1
2025-09-01,0.0,weekday,21.5,0.659,11.8,5.8,0.0,0,0.439,0.0,0.0,0.103,0.04,0.0,0.042,0.029,1
2025-09-02,0.0,weekday,22.0,0.595,13.5,7.3,0.0,0,0.278,,0.01,0.041,0.039,0.026,0.081,0.0,1
2025-09-03,0.1,weekday,22.1,0.684,12.9,8.6,0.0,0,0.366,0.019,0.03,0.054,0.042,0.141,0.011,0.0,1
2025-09-04,0.0,weekday,21.7,0.556,11.7,8.8,0.0,0,0.306,0.07,0.0,0.0,0.025,0.046,0.054,0.0,1
2025-09-05,0.5,weekday,22.7,0.719,16.0,8.0,0.0,0,0.368,0.019,,0.089,0.0,,0.074,0.0,1
2025-09-06,0.3,holiday,22.2,0.192,12.8,7.9,0.0,0,0.667,0.349,0.48,0.602,0.169,0.278,0.027,0.172,1
2025-09-07,0.9,holiday,21.1,0.101,12.5,9.3,,0,0.821,,0.592,0.487,0.452,0.115,0.075,0.254,1
2025-09-08,2.7,weekday,21.3,0.625,15.6,9.7,1.0,0,0.648,0.288,0.291,0.272,0.0,0.0,0.024,0.0,1
2025-09-09,0.6,weekday,21.7,0.587,10.9,8.2,0.0,0,0.44,0.114,0.0,0.136,0.0,0.0,0.0,0.004,1
2025-09-10,0.0,weekday,23.1,0.491,11.0,8.6,0.0,0,0.42,0.277,0.006,0.13,0.0,0.02,0.003,0.042,1
2025-09-11,1.9,weekday,23.0,0.601,11.7,6.2,,0,0.373,0.145,0.019,0.091,0.0,0.01,0.0,0.0,1
